analysis_id,project_name,fishery_name,section_num,min_event_date,max_event_date,period,day_type,angler_final,est_cg,model_type,estimate_category,estimate_type,estimate_value,estimate_time_period
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-18,2022-07-24,29,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-18,2022-07-24,29,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,39,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-18,2022-07-24,29,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-25,2022-07-31,30,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-25,2022-07-31,30,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-25,2022-07-31,30,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-25,2022-07-31,30,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-25,2022-07-31,30,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,39,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-25,2022-07-31,30,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-25,2022-07-31,30,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-25,2022-07-31,30,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-25,2022-07-31,30,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-25,2022-07-31,30,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-25,2022-07-31,30,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,39,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-25,2022-07-31,30,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-25,2022-07-31,30,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-25,2022-07-31,30,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-25,2022-07-31,30,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-25,2022-07-31,30,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-25,2022-07-31,30,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,39,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-07-25,2022-07-31,30,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-01,2022-08-07,31,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,3,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-01,2022-08-07,31,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-01,2022-08-07,31,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-01,2022-08-07,31,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-01,2022-08-07,31,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,39,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-01,2022-08-07,31,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-01,2022-08-07,31,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-01,2022-08-07,31,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-01,2022-08-07,31,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-01,2022-08-07,31,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-01,2022-08-07,31,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,39,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-01,2022-08-07,31,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-01,2022-08-07,31,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-01,2022-08-07,31,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-01,2022-08-07,31,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-01,2022-08-07,31,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,1,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-01,2022-08-07,31,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,39,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-01,2022-08-07,31,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-08,2022-08-14,32,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,3,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-08,2022-08-14,32,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-08,2022-08-14,32,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-08,2022-08-14,32,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,3,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-08,2022-08-14,32,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,39,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-08,2022-08-14,32,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-08,2022-08-14,32,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,3,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-08,2022-08-14,32,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-08,2022-08-14,32,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-08,2022-08-14,32,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,3,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-08,2022-08-14,32,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,39,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-08,2022-08-14,32,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-08,2022-08-14,32,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-08,2022-08-14,32,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-08,2022-08-14,32,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-08,2022-08-14,32,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,1,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-08,2022-08-14,32,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,39,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-08,2022-08-14,32,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
3DCA7252-D6C4-468B-A69E-5A97CA4F7E0C,District 11,Nisqually salmon 2022,1,2022-08-08,2022-08-14,32,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
