analysis_id,project_name,fishery_name,section_num,min_event_date,max_event_date,period,day_type,angler_final,est_cg,model_type,estimate_category,estimate_type,estimate_value,estimate_time_period
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-01,2022-08-07,31,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-08,2022-08-14,32,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-08,2022-08-14,32,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,25.123,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-08,2022-08-14,32,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,556.711712,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-08,2022-08-14,32,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-08,2022-08-14,32,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,19,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-08,2022-08-14,32,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,50.246,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-15,2022-08-21,33,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-15,2022-08-21,33,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,61.6235,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-15,2022-08-21,33,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,4408.886704500001,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-15,2022-08-21,33,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-15,2022-08-21,33,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,19,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-15,2022-08-21,33,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,308.1175,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-15,2022-08-21,33,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-15,2022-08-21,33,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,72.714,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-15,2022-08-21,33,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-15,2022-08-21,33,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-15,2022-08-21,33,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,19,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-15,2022-08-21,33,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,145.428,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-22,2022-08-28,34,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-22,2022-08-28,34,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,7.833,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-22,2022-08-28,34,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,9.680000000000213e-4,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-22,2022-08-28,34,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-22,2022-08-28,34,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,19,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-22,2022-08-28,34,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,39.165,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-22,2022-08-28,34,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-22,2022-08-28,34,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,49.639,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-22,2022-08-28,34,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,142.230978,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-22,2022-08-28,34,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-22,2022-08-28,34,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,19,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-22,2022-08-28,34,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,99.278,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,19,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,37.255,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,112.95045000000007,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,19,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,186.275,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,19,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,131.3965,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,9.232104499999988,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,19,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-08-29,2022-09-04,35,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,262.793,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-05,2022-09-11,36,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-05,2022-09-11,36,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,103.159,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-05,2022-09-11,36,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-05,2022-09-11,36,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,4,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-05,2022-09-11,36,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,19,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-05,2022-09-11,36,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,412.636,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-05,2022-09-11,36,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-05,2022-09-11,36,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-05,2022-09-11,36,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-05,2022-09-11,36,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,3,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-05,2022-09-11,36,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,19,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-05,2022-09-11,36,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-05,2022-09-11,36,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-05,2022-09-11,36,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,112.66749999999999,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-05,2022-09-11,36,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,9268.2751005,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-05,2022-09-11,36,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,3,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-05,2022-09-11,36,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,19,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-05,2022-09-11,36,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,338.00249999999994,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-12,2022-09-18,37,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-12,2022-09-18,37,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,10.203,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-12,2022-09-18,37,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-12,2022-09-18,37,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-12,2022-09-18,37,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,19,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-12,2022-09-18,37,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,51.015,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-12,2022-09-18,37,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-12,2022-09-18,37,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,74.864,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-12,2022-09-18,37,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-12,2022-09-18,37,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-12,2022-09-18,37,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,19,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-09-12,2022-09-18,37,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,149.728,week
81F6F893-1C3B-40E3-A188-84F65DBCD2D0,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2022,1,2022-10-03,2022-10-09,40,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
