analysis_id,project_name,fishery_name,section_num,min_event_date,max_event_date,period,day_type,angler_final,est_cg,model_type,estimate_category,estimate_type,estimate_value,estimate_time_period
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-11,2025-08-17,32,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-11,2025-08-17,32,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,23.5,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-11,2025-08-17,32,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,13.796,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-18,2025-08-24,33,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-18,2025-08-24,33,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-18,2025-08-24,33,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-18,2025-08-24,33,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-18,2025-08-24,33,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,23.5,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-18,2025-08-24,33,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-18,2025-08-24,33,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-18,2025-08-24,33,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,87.318,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-18,2025-08-24,33,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,13664.028671999999,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-18,2025-08-24,33,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-18,2025-08-24,33,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,23.5,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-18,2025-08-24,33,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,174.636,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-25,2025-08-31,34,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-25,2025-08-31,34,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,12.38,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-25,2025-08-31,34,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-25,2025-08-31,34,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-25,2025-08-31,34,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,23.5,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-25,2025-08-31,34,weekday,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,61.900000000000006,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-25,2025-08-31,34,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-25,2025-08-31,34,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-25,2025-08-31,34,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-25,2025-08-31,34,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-25,2025-08-31,34,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,23.5,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-25,2025-08-31,34,weekend,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-25,2025-08-31,34,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-25,2025-08-31,34,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,306.3535,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-25,2025-08-31,34,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,106.04048449999983,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-25,2025-08-31,34,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-25,2025-08-31,34,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,23.5,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-08-25,2025-08-31,34,weekend,Boat,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,612.707,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-09-01,2025-09-07,35,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-09-01,2025-09-07,35,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
D17D3D9D-3402-4182-B30A-91C97DE82353,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2025,1,2025-09-01,2025-09-07,35,weekday,Bank,Chinook|Coho_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
